user_id,date,mean_hold,std_flight,min_dd,max_dd,mean_speed,max_speed,speed_std,idle_time,click_rate,path_length,duration,total_screen_time,num_sessions,num_breaks,num_night_sessions,avg_session_duration,night_ratio,emotion,voice_score
U041,2025-07-18,0.272,0.097,0.02,0.09,746.9,1103.1,751.7,7.6,1.12,3277.5,56.4,277.2,12,3,0,23.1,0.0,SAD,6.08
U041,2025-07-19,0.289,0.114,0.068,0.222,727.8,2234.7,489.6,16.11,1.7,2115.2,47.6,73.8,13,10,2,4.9,0.15,NEU,5.0
U041,2025-07-20,0.266,0.034,0.088,0.082,632.7,386.3,273.6,13.06,0.97,4162.7,20.4,317.3,15,4,2,18.7,0.13,SAD,6.36
U041,2025-07-21,0.252,0.037,0.085,0.156,705.0,2473.6,161.9,8.73,0.96,545.3,34.2,298.8,19,7,4,13.0,0.21,SAD,6.11
U041,2025-07-22,0.214,0.135,0.066,0.112,641.0,1761.6,672.1,13.04,0.66,1142.8,34.6,468.7,17,10,0,27.6,0.0,DIS,5.59
U041,2025-07-23,0.188,0.115,0.017,0.237,722.0,1798.5,677.4,1.06,1.67,1640.1,112.9,211.0,13,13,4,12.4,0.31,DIS,5.69
U041,2025-07-24,0.072,0.137,0.02,0.116,887.1,383.6,660.9,3.61,1.97,3208.3,57.6,177.5,2,5,3,35.5,1.5,ANG,2.73
U041,2025-07-25,0.152,0.116,0.014,0.27,220.6,1632.2,533.8,12.54,0.66,3488.8,14.6,198.2,18,3,1,10.4,0.06,FEA,4.74
U041,2025-07-26,0.143,0.094,0.033,0.273,924.6,1366.5,324.5,12.83,0.3,796.2,25.3,224.0,11,4,0,20.4,0.0,SAD,6.48
U041,2025-07-27,0.115,0.102,0.022,0.099,249.5,532.7,278.1,15.48,1.67,4730.3,18.7,383.5,5,10,3,47.9,0.6,HAP,3.95
U041,2025-07-28,0.231,0.134,0.033,0.203,173.3,911.4,56.4,8.06,1.32,1837.0,74.8,314.6,4,6,3,44.9,0.75,HAP,3.58
U041,2025-07-29,0.174,0.091,0.045,0.072,1173.7,2258.7,675.2,14.45,1.93,3623.2,30.5,241.9,2,13,4,40.3,2.0,ANG,1.56
U041,2025-07-30,0.07,0.099,0.095,0.148,1152.7,1510.0,115.6,13.68,0.65,2716.2,64.8,262.1,16,7,4,13.1,0.25,HAP,3.7
U041,2025-07-31,0.105,0.032,0.065,0.228,166.5,1209.5,523.1,19.27,0.33,1269.2,50.7,260.3,7,4,1,32.5,0.14,DIS,5.76
U042,2025-07-02,0.221,0.076,0.085,0.215,587.6,459.9,428.1,4.3,1.09,4261.9,98.4,585.1,8,1,1,65.0,0.12,HAP,3.76
U042,2025-07-03,0.069,0.11,0.074,0.206,304.9,1871.1,445.0,11.03,0.35,4127.5,45.3,185.8,8,5,1,20.6,0.12,SAD,6.07
U042,2025-07-04,0.263,0.048,0.02,0.121,633.9,1846.3,745.0,12.04,0.67,2101.1,60.4,501.8,2,8,1,167.3,0.5,HAP,3.56
U042,2025-07-05,0.174,0.038,0.076,0.145,1013.2,1650.9,73.7,19.97,0.43,3025.3,89.3,442.4,15,2,4,23.3,0.27,DIS,5.52
U042,2025-07-07,0.17,0.054,0.035,0.076,1145.7,1422.6,630.0,4.02,0.6,1437.6,57.7,63.0,5,6,2,9.0,0.4,FEA,4.9
U042,2025-07-08,0.198,0.044,0.068,0.23,797.7,1254.3,89.0,10.46,0.39,3511.3,97.3,596.3,19,7,4,25.9,0.21,SAD,6.47
U042,2025-07-09,0.256,0.04,0.041,0.176,489.3,1605.2,78.6,6.92,1.92,1683.3,82.8,468.5,10,5,2,39.0,0.2,FEA,4.38
U042,2025-07-11,0.137,0.069,0.1,0.227,763.7,813.5,372.4,10.52,0.7,4251.6,55.2,428.5,9,11,4,33.0,0.44,DIS,5.61
U042,2025-07-12,0.22,0.137,0.034,0.112,443.2,2370.8,97.3,4.64,1.0,1243.4,65.4,278.9,8,2,4,23.2,0.5,DIS,5.54
U042,2025-07-13,0.191,0.081,0.035,0.131,1100.8,1595.3,641.9,0.95,1.82,271.1,116.4,359.8,5,0,1,60.0,0.2,SAD,6.44
U042,2025-07-14,0.117,0.036,0.094,0.134,1057.4,984.6,447.2,11.45,1.42,1488.8,82.8,196.8,19,2,2,9.4,0.11,NEU,5.28
U042,2025-07-15,0.27,0.021,0.012,0.056,714.1,1289.3,71.8,6.72,1.31,1117.1,109.5,79.2,13,10,3,5.0,0.23,NEU,4.93
U042,2025-07-16,0.249,0.107,0.073,0.135,457.3,2072.5,80.4,3.64,1.47,2639.8,29.7,511.5,14,5,3,30.1,0.21,HAP,3.65
U042,2025-07-17,0.215,0.064,0.075,0.251,422.7,655.6,509.5,6.48,1.69,1177.8,63.2,544.1,8,10,3,49.5,0.38,SAD,6.18
U042,2025-07-18,0.263,0.125,0.085,0.274,136.8,944.2,654.6,0.99,1.78,3863.3,110.0,147.7,16,3,1,8.7,0.06,SAD,6.25
U042,2025-07-19,0.267,0.102,0.098,0.18,997.4,1794.9,378.3,19.01,1.36,1358.6,45.5,485.0,5,0,3,60.6,0.6,HAP,3.84
U042,2025-07-20,0.227,0.121,0.098,0.164,595.4,994.1,465.9,11.62,1.8,3593.4,116.4,460.2,1,5,4,92.0,4.0,NEU,5.05
U042,2025-07-21,0.259,0.048,0.016,0.058,457.6,2043.5,649.9,16.3,1.16,2976.7,20.7,156.3,19,0,1,7.8,0.05,HAP,3.98
U042,2025-07-22,0.224,0.107,0.084,0.27,618.2,587.0,507.9,8.46,0.7,4934.0,109.3,287.8,19,11,3,13.1,0.16,FEA,4.37
U042,2025-07-23,0.22,0.047,0.068,0.053,1000.6,1977.9,218.6,18.07,1.78,4999.5,59.0,288.3,17,7,1,16.0,0.06,FEA,4.86
U042,2025-07-25,0.205,0.141,0.068,0.286,237.1,450.4,509.8,9.67,1.17,4373.7,18.1,470.4,10,2,4,33.6,0.4,ANG,2.0
U042,2025-07-26,0.238,0.099,0.022,0.172,1043.4,327.7,521.2,11.48,1.83,3847.9,106.7,512.3,5,2,1,85.4,0.2,NEU,4.99
U042,2025-07-27,0.09,0.055,0.069,0.135,1087.3,2276.1,600.6,9.84,0.27,2055.0,37.7,111.2,7,13,3,11.1,0.43,FEA,4.8
U042,2025-07-28,0.27,0.048,0.098,0.281,1141.4,1578.9,515.7,14.67,0.92,3815.7,12.4,364.0,16,0,1,21.4,0.06,ANG,2.89
U042,2025-07-29,0.268,0.037,0.092,0.056,537.2,1074.0,776.9,11.33,1.91,4792.0,24.9,471.3,3,2,0,157.1,0.0,DIS,5.86
U042,2025-07-30,0.057,0.107,0.05,0.195,338.9,811.7,198.0,5.43,0.65,312.2,82.5,484.5,12,6,3,32.3,0.25,SAD,6.39
U042,2025-07-31,0.256,0.041,0.014,0.187,511.0,1657.1,763.3,2.91,1.89,2782.0,117.6,139.9,14,9,4,7.8,0.29,FEA,4.83
U043,2025-07-02,0.082,0.093,0.043,0.105,466.2,1419.8,453.8,12.12,1.92,1246.4,22.3,343.8,1,7,2,114.6,2.0,ANG,1.98
U043,2025-07-03,0.134,0.047,0.084,0.157,293.8,2481.5,554.0,9.78,1.79,2877.8,60.8,523.1,7,10,1,65.4,0.14,HAP,3.88
U043,2025-07-04,0.236,0.103,0.073,0.213,768.0,2463.1,124.6,1.92,1.21,2438.9,29.9,232.0,18,14,1,12.2,0.06,SAD,6.39
U043,2025-07-05,0.09,0.124,0.051,0.232,624.3,1697.1,335.4,7.91,1.36,2963.7,92.0,289.6,4,7,3,41.4,0.75,ANG,2.3
U043,2025-07-06,0.254,0.119,0.015,0.05,1052.3,1274.3,627.0,10.3,1.77,2844.6,23.0,494.4,16,2,3,26.0,0.19,FEA,4.68
U043,2025-07-07,0.258,0.117,0.048,0.284,135.3,1380.5,580.2,16.54,1.6,4808.5,36.4,108.2,11,4,0,9.8,0.0,HAP,3.88
U043,2025-07-08,0.177,0.036,0.052,0.091,808.3,1801.5,80.1,1.52,1.33,2850.5,31.6,524.1,18,0,4,23.8,0.22,HAP,3.91
U043,2025-07-10,0.052,0.022,0.094,0.108,939.2,523.5,459.9,6.97,1.97,4261.9,70.8,228.0,16,8,1,13.4,0.06,ANG,2.01
U043,2025-07-11,0.122,0.108,0.068,0.116,935.4,1022.4,116.2,16.45,1.43,1735.1,106.1,60.8,7,14,1,7.6,0.14,ANG,2.7
U043,2025-07-12,0.204,0.062,0.038,0.059,1074.7,465.6,796.9,12.97,1.96,2302.9,66.2,186.4,3,7,2,37.3,0.67,FEA,4.87
U043,2025-07-14,0.295,0.071,0.057,0.081,901.9,461.4,723.0,5.8,0.3,2458.0,16.4,108.3,5,9,1,18.0,0.2,HAP,3.62
U043,2025-07-15,0.208,0.014,0.016,0.297,1120.6,730.8,65.8,16.91,0.45,1537.9,72.0,109.9,18,1,1,5.8,0.06,NEU,5.16
U043,2025-07-17,0.115,0.046,0.098,0.129,465.9,1367.6,694.0,9.87,1.01,2023.0,97.7,434.1,17,9,0,25.5,0.0,ANG,1.78
U043,2025-07-18,0.209,0.015,0.042,0.079,653.5,2026.5,739.6,9.97,0.89,3072.9,24.5,175.5,1,0,2,58.5,2.0,NEU,4.85
U043,2025-07-19,0.185,0.133,0.053,0.077,115.5,1368.1,315.2,19.53,1.61,2984.9,18.0,564.8,16,12,1,33.2,0.06,NEU,5.09
U043,2025-07-20,0.245,0.044,0.042,0.23,107.7,1038.0,589.6,18.94,0.49,3254.9,30.7,338.9,15,12,1,21.2,0.07,HAP,3.95
U043,2025-07-21,0.077,0.088,0.071,0.264,364.1,481.2,381.6,7.17,1.96,1888.7,92.1,308.5,13,3,4,18.1,0.31,FEA,4.32
U043,2025-07-22,0.24,0.015,0.07,0.114,210.9,1510.7,541.4,2.81,0.77,1716.0,75.1,294.5,7,8,1,36.8,0.14,NEU,5.21
U043,2025-07-24,0.185,0.103,0.074,0.055,386.2,896.8,305.2,6.51,0.97,3135.8,69.5,434.0,3,11,0,144.7,0.0,FEA,4.65
U043,2025-07-26,0.291,0.055,0.034,0.106,294.7,1652.9,291.9,0.61,0.69,837.7,37.4,304.2,13,7,1,21.7,0.08,ANG,2.79
U043,2025-07-27,0.135,0.136,0.038,0.064,131.4,2449.8,368.3,0.42,1.24,1414.6,46.5,129.4,16,2,1,7.6,0.06,HAP,3.92
U043,2025-07-28,0.208,0.134,0.021,0.076,1100.2,544.9,159.2,7.91,0.31,402.2,116.2,535.3,1,9,3,133.8,3.0,DIS,5.94
U043,2025-07-29,0.283,0.056,0.069,0.158,109.0,766.7,673.4,18.82,0.47,548.5,36.5,291.3,1,11,1,145.6,1.0,HAP,3.88
U043,2025-07-30,0.076,0.136,0.014,0.107,909.7,1340.8,311.5,17.43,1.54,1368.2,109.2,100.0,16,5,2,5.6,0.12,DIS,5.92
U043,2025-07-31,0.284,0.149,0.064,0.179,267.4,2431.0,350.1,10.23,0.54,293.7,73.9,345.9,2,11,3,69.2,1.5,SAD,6.09
U044,2025-07-01,0.222,0.126,0.088,0.113,1103.5,1998.0,720.5,11.3,0.62,1378.0,23.6,409.6,18,8,2,20.5,0.11,ANG,1.96
U044,2025-07-02,0.067,0.128,0.09,0.285,1082.1,2276.1,422.5,0.12,1.63,3343.9,61.4,208.8,18,9,2,10.4,0.11,FEA,4.47
U044,2025-07-03,0.125,0.045,0.05,0.276,819.3,1034.2,458.2,4.31,0.37,493.3,114.3,492.2,5,7,0,98.4,0.0,ANG,2.61
U044,2025-07-04,0.227,0.091,0.051,0.192,839.5,2482.5,767.4,0.5,0.99,2296.3,56.0,421.7,5,9,1,70.3,0.2,HAP,3.58
U044,2025-07-05,0.067,0.019,0.017,0.139,105.9,526.2,715.0,15.09,0.24,4582.9,105.0,411.2,8,4,2,41.1,0.25,DIS,5.59
U044,2025-07-06,0.196,0.023,0.07,0.145,1183.4,416.5,177.1,2.91,0.82,3998.2,38.2,287.2,9,11,1,28.7,0.11,SAD,6.44
U044,2025-07-07,0.136,0.15,0.084,0.153,1065.6,2182.3,404.9,17.38,1.46,1666.1,72.8,579.4,14,12,1,38.6,0.07,DIS,5.85
U044,2025-07-08,0.205,0.056,0.032,0.232,1084.6,2340.0,778.5,12.87,0.36,4639.1,102.8,208.1,13,11,0,16.0,0.0,HAP,3.94
U044,2025-07-09,0.061,0.115,0.048,0.163,825.2,499.3,329.3,4.59,1.8,1782.3,111.3,372.0,18,8,0,20.7,0.0,HAP,3.57
U044,2025-07-10,0.268,0.123,0.085,0.264,479.3,549.5,328.7,3.15,1.84,548.1,63.4,226.9,4,8,2,37.8,0.5,ANG,2.1
U044,2025-07-11,0.293,0.13,0.089,0.286,1083.0,373.0,196.3,12.55,0.39,4971.5,80.4,462.2,18,2,2,23.1,0.11,NEU,4.94
U044,2025-07-12,0.292,0.15,0.032,0.134,420.7,529.9,135.7,18.02,1.98,4376.1,10.3,85.8,15,11,3,4.8,0.2,DIS,5.5
U044,2025-07-13,0.237,0.044,0.06,0.19,719.0,760.7,605.2,14.37,0.74,2436.5,37.9,84.8,7,7,1,10.6,0.14,HAP,3.64
U044,2025-07-14,0.083,0.016,0.027,0.074,209.7,2434.2,627.5,6.97,0.35,3398.6,40.7,497.9,13,3,1,35.6,0.08,ANG,2.07
U044,2025-07-15,0.24,0.068,0.019,0.1,1114.2,1769.3,776.8,11.75,0.21,3421.9,20.3,294.5,2,9,0,147.2,0.0,NEU,4.85
U044,2025-07-16,0.056,0.028,0.092,0.153,254.8,2012.8,630.1,6.22,0.94,1133.5,40.8,244.2,9,6,0,27.1,0.0,FEA,4.7
U044,2025-07-18,0.056,0.013,0.084,0.102,347.4,2007.5,232.5,19.98,1.33,1160.2,45.3,388.1,5,9,2,55.4,0.4,HAP,3.69
U044,2025-07-19,0.131,0.06,0.078,0.269,713.9,1477.2,80.1,14.98,0.8,2454.0,116.6,439.0,1,7,3,109.8,3.0,NEU,4.82
U044,2025-07-20,0.172,0.12,0.014,0.09,940.5,2054.5,789.1,12.29,1.71,4575.6,83.5,168.6,19,6,3,7.7,0.16,FEA,4.79
U044,2025-07-21,0.243,0.089,0.086,0.164,781.3,1610.8,305.3,8.47,1.49,248.0,56.9,160.1,19,4,0,8.4,0.0,SAD,6.36
U044,2025-07-22,0.221,0.054,0.049,0.201,355.3,992.0,284.0,12.36,0.83,3956.0,118.7,577.4,13,10,0,44.4,0.0,FEA,4.88
U044,2025-07-23,0.161,0.102,0.041,0.223,101.0,1534.4,729.5,6.83,1.52,476.1,26.9,378.4,6,0,3,42.0,0.5,ANG,2.23
U044,2025-07-24,0.118,0.042,0.059,0.146,932.9,1473.7,488.8,0.58,1.89,2495.5,62.4,270.7,10,11,3,20.8,0.3,DIS,5.98
U044,2025-07-25,0.299,0.012,0.018,0.267,1183.7,2111.6,211.2,7.9,0.37,3261.8,81.2,492.8,11,7,2,37.9,0.18,HAP,3.96
U044,2025-07-27,0.157,0.117,0.078,0.192,990.9,2459.8,716.8,18.61,0.75,3496.4,16.1,343.6,16,4,3,18.1,0.19,NEU,5.08
U044,2025-07-28,0.163,0.097,0.062,0.16,606.2,1204.3,795.0,12.53,1.03,480.7,88.9,190.5,1,2,1,95.2,1.0,SAD,6.22
U044,2025-07-29,0.091,0.117,0.027,0.067,1094.1,1979.5,115.0,1.68,1.1,2209.3,21.0,171.6,19,1,3,7.8,0.16,SAD,6.0
U044,2025-07-30,0.249,0.015,0.027,0.166,550.8,519.5,696.7,17.7,1.18,3002.4,25.4,274.3,5,2,4,30.5,0.8,FEA,4.8
U045,2025-07-01,0.223,0.127,0.027,0.255,677.4,2009.0,342.9,5.38,0.74,517.0,27.6,524.3,6,12,3,58.3,0.5,SAD,6.28
U045,2025-07-02,0.105,0.097,0.015,0.204,624.8,1117.1,443.1,4.88,1.4,848.5,112.2,93.2,6,8,0,15.5,0.0,DIS,5.97
U045,2025-07-03,0.071,0.089,0.063,0.258,592.4,386.7,736.1,5.94,1.36,3385.5,85.2,178.0,5,1,0,35.6,0.0,FEA,4.72
U045,2025-07-04,0.22,0.097,0.086,0.174,952.7,1099.1,780.0,11.54,1.24,2703.9,82.1,542.3,6,13,4,54.2,0.67,HAP,4.0
U045,2025-07-05,0.214,0.131,0.012,0.08,679.4,1643.4,246.6,10.89,0.4,976.8,71.1,125.7,13,9,1,9.0,0.08,HAP,3.93
U045,2025-07-06,0.118,0.092,0.014,0.053,448.4,562.4,209.6,9.83,1.06,2769.1,42.2,400.0,1,0,3,100.0,3.0,SAD,6.48
U045,2025-07-07,0.288,0.091,0.062,0.126,384.0,2332.9,110.4,14.35,0.84,4580.9,78.3,175.3,1,14,3,43.8,3.0,ANG,1.99
U045,2025-07-08,0.088,0.149,0.084,0.224,141.5,470.9,471.3,6.33,1.08,274.8,55.1,387.2,14,1,4,21.5,0.29,HAP,3.57
U045,2025-07-09,0.158,0.116,0.039,0.248,741.5,2346.0,60.2,15.64,1.86,3284.6,26.0,266.9,8,12,2,26.7,0.25,HAP,3.9
U045,2025-07-10,0.286,0.072,0.041,0.124,353.0,1855.7,358.9,3.51,1.06,553.5,85.9,114.9,9,14,2,10.4,0.22,HAP,3.89
U045,2025-07-11,0.155,0.109,0.064,0.174,262.9,1025.4,105.0,15.65,0.23,231.0,24.3,374.5,10,1,1,34.0,0.1,DIS,5.61
U045,2025-07-12,0.21,0.064,0.035,0.155,819.2,1159.7,353.9,13.28,0.99,923.1,31.0,428.8,6,11,3,47.6,0.5,NEU,5.18
U045,2025-07-13,0.149,0.042,0.012,0.153,849.3,1929.8,79.9,13.66,1.68,2230.0,99.9,427.3,9,10,3,35.6,0.33,NEU,5.09
U045,2025-07-15,0.119,0.094,0.076,0.108,927.4,1623.2,676.4,9.63,1.6,4051.3,82.6,404.0,18,14,3,19.2,0.17,SAD,6.05
U045,2025-07-16,0.296,0.14,0.066,0.084,653.9,1777.6,207.3,13.34,1.12,1552.6,79.4,330.1,15,4,0,22.0,0.0,HAP,3.75
U045,2025-07-17,0.152,0.14,0.062,0.099,1083.5,1156.2,296.2,1.6,0.65,3203.2,56.0,340.5,4,0,2,56.8,0.5,NEU,5.27
U045,2025-07-18,0.274,0.058,0.077,0.064,1130.0,1373.2,702.5,17.03,1.04,2173.6,53.6,403.2,2,12,4,67.2,2.0,SAD,6.25
U045,2025-07-19,0.107,0.084,0.071,0.1,988.1,2477.7,609.7,1.11,1.21,1324.8,85.9,432.7,6,11,0,72.1,0.0,HAP,3.89
U045,2025-07-20,0.103,0.04,0.029,0.052,799.2,770.6,214.3,2.97,2.0,2668.4,91.4,413.6,17,14,0,24.3,0.0,NEU,4.81
U045,2025-07-21,0.058,0.149,0.042,0.207,434.1,1219.3,103.9,11.54,1.36,4027.8,66.1,377.0,7,9,2,41.9,0.29,NEU,5.16
U045,2025-07-22,0.213,0.147,0.021,0.129,1181.2,942.0,586.8,14.79,1.45,4196.0,116.6,144.2,15,7,3,8.0,0.2,SAD,6.47
U045,2025-07-23,0.142,0.101,0.022,0.293,401.5,1983.2,343.0,1.53,1.08,4263.3,115.1,173.7,2,1,1,57.9,0.5,FEA,4.65
U045,2025-07-25,0.266,0.123,0.071,0.098,322.9,1980.8,624.6,18.42,0.84,1825.1,55.4,200.5,12,5,4,12.5,0.33,SAD,6.17
U045,2025-07-26,0.168,0.11,0.087,0.136,586.4,943.4,384.0,19.47,1.66,4008.6,100.3,556.6,10,4,2,46.4,0.2,DIS,5.82
U045,2025-07-27,0.292,0.093,0.097,0.139,162.5,479.1,309.5,12.12,1.09,1218.5,69.8,470.1,17,1,1,26.1,0.06,FEA,4.94
U045,2025-07-28,0.096,0.017,0.067,0.052,1176.3,325.2,388.4,9.62,1.99,3744.4,66.3,358.5,18,9,2,17.9,0.11,FEA,4.42
U045,2025-07-29,0.267,0.074,0.027,0.26,747.3,1240.4,611.4,14.83,1.02,4752.2,16.0,196.1,16,11,2,10.9,0.12,NEU,5.0
U045,2025-07-30,0.244,0.104,0.02,0.058,712.6,1202.7,726.7,6.57,0.32,266.0,73.1,119.9,10,0,2,10.0,0.2,ANG,1.73
U045,2025-07-31,0.243,0.105,0.083,0.285,821.4,2474.5,87.3,9.87,1.43,2313.7,109.1,545.3,8,5,2,54.5,0.25,ANG,2.24
U046,2025-07-02,0.261,0.062,0.062,0.273,646.7,1333.6,443.1,18.32,0.28,3309.3,95.8,542.0,13,13,3,33.9,0.23,DIS,5.77
U046,2025-07-03,0.24,0.142,0.066,0.184,135.3,864.1,74.6,19.11,0.65,3568.5,96.5,119.8,16,5,0,7.5,0.0,HAP,3.97
U046,2025-07-05,0.207,0.033,0.08,0.186,773.5,2260.7,401.3,18.54,0.84,1045.2,27.6,490.5,8,14,2,49.0,0.25,NEU,5.01
U046,2025-07-06,0.083,0.08,0.073,0.213,887.8,1380.3,714.0,5.25,1.53,4866.5,49.4,301.2,12,2,1,23.2,0.08,DIS,5.78
U046,2025-07-07,0.058,0.107,0.085,0.147,558.4,1618.2,321.2,4.65,1.09,3153.3,35.7,234.9,17,12,1,13.0,0.06,FEA,4.92
U046,2025-07-08,0.28,0.108,0.015,0.212,933.0,510.5,749.3,5.95,0.25,988.8,44.8,459.1,16,7,1,27.0,0.06,NEU,4.96
U046,2025-07-09,0.204,0.101,0.077,0.061,349.7,1142.4,523.0,8.83,1.31,298.5,73.7,391.7,9,8,0,43.5,0.0,FEA,4.77
U046,2025-07-10,0.249,0.049,0.087,0.064,343.4,2377.3,750.6,6.28,0.94,3959.7,50.1,481.2,19,2,0,25.3,0.0,DIS,5.88
U046,2025-07-11,0.17,0.032,0.036,0.164,277.6,1596.9,617.9,7.48,1.86,582.6,71.7,100.1,17,8,1,5.6,0.06,ANG,2.0
U046,2025-07-12,0.079,0.099,0.068,0.187,509.2,1057.9,127.6,12.41,1.1,877.0,58.2,232.0,8,7,3,21.1,0.38,DIS,5.58
U046,2025-07-13,0.081,0.094,0.038,0.272,1031.7,1676.5,223.4,15.25,1.48,2959.2,41.5,232.4,12,4,0,19.4,0.0,SAD,6.25
U046,2025-07-14,0.221,0.035,0.096,0.076,1010.7,2302.9,345.6,14.71,0.59,3096.8,20.5,238.1,9,5,0,26.5,0.0,NEU,4.98
U046,2025-07-15,0.158,0.109,0.013,0.256,521.1,902.8,177.6,16.29,1.57,3497.1,108.1,331.3,6,11,3,36.8,0.5,NEU,4.93
U046,2025-07-16,0.1,0.074,0.062,0.103,748.0,1411.3,421.2,0.64,1.5,2088.9,11.3,212.8,10,11,2,17.7,0.2,HAP,3.99
U046,2025-07-17,0.173,0.103,0.025,0.149,892.9,2409.1,403.5,0.95,1.83,3914.7,10.2,300.0,9,11,0,33.3,0.0,ANG,2.25
U046,2025-07-18,0.066,0.127,0.074,0.129,365.3,679.3,767.2,15.79,0.26,4876.9,100.9,258.6,4,0,1,51.7,0.25,NEU,5.23
U046,2025-07-19,0.195,0.034,0.026,0.15,285.0,1883.3,375.3,10.66,1.01,1501.3,119.6,457.1,11,4,1,38.1,0.09,ANG,1.79
U046,2025-07-20,0.117,0.013,0.031,0.088,1169.3,1651.9,639.2,11.56,1.42,3574.5,90.0,385.9,6,9,3,42.9,0.5,NEU,5.27
U046,2025-07-22,0.249,0.119,0.054,0.176,779.3,1795.3,756.4,1.05,0.37,4656.6,11.7,413.0,18,9,1,21.7,0.06,ANG,2.69
U046,2025-07-23,0.128,0.095,0.092,0.25,1179.6,1072.7,707.7,5.11,0.94,3494.2,34.9,173.7,4,11,4,21.7,1.0,SAD,6.4
U046,2025-07-24,0.164,0.108,0.029,0.16,471.5,990.5,206.5,12.77,1.9,3469.3,116.9,235.8,12,6,1,18.1,0.08,DIS,5.69
U046,2025-07-25,0.053,0.127,0.023,0.173,873.3,1805.3,422.0,17.18,0.98,1274.1,98.9,71.4,9,0,3,6.0,0.33,ANG,2.23
U046,2025-07-26,0.068,0.122,0.078,0.262,344.9,774.2,310.8,18.34,1.97,2768.6,72.3,118.5,15,9,3,6.6,0.2,FEA,4.72
U046,2025-07-27,0.148,0.145,0.055,0.227,387.3,1223.2,349.9,10.01,0.3,2900.1,36.1,203.1,9,8,3,16.9,0.33,SAD,6.39
U046,2025-07-29,0.17,0.085,0.092,0.173,663.1,714.0,320.6,10.91,1.49,3560.6,11.6,95.4,6,12,4,9.5,0.67,DIS,5.92
U046,2025-07-30,0.2,0.078,0.023,0.114,451.6,318.3,669.8,16.66,1.25,4984.7,12.3,385.4,11,6,0,35.0,0.0,NEU,4.84
U047,2025-07-01,0.123,0.066,0.068,0.271,284.4,2434.1,389.1,10.75,1.1,361.5,77.3,599.0,7,14,2,66.6,0.29,NEU,5.25
U047,2025-07-02,0.224,0.032,0.031,0.194,389.2,1249.7,442.8,10.34,1.95,513.1,12.4,114.4,14,3,1,7.6,0.07,HAP,3.97
U047,2025-07-03,0.265,0.09,0.024,0.105,139.3,2432.6,786.8,18.1,0.43,574.2,119.3,503.5,16,10,0,31.5,0.0,SAD,6.3
U047,2025-07-04,0.245,0.049,0.072,0.117,874.9,608.7,95.0,15.8,1.81,3766.3,30.2,124.2,15,3,3,6.9,0.2,FEA,4.43
U047,2025-07-05,0.06,0.139,0.063,0.251,641.3,1592.2,416.0,18.18,1.44,854.5,88.2,421.8,9,10,0,46.9,0.0,SAD,6.41
U047,2025-07-06,0.17,0.092,0.078,0.061,203.7,742.1,630.5,4.36,0.67,3187.8,27.1,407.3,19,14,0,21.4,0.0,HAP,3.77
U047,2025-07-07,0.076,0.093,0.038,0.298,288.9,2038.2,163.4,10.49,1.82,1758.4,69.4,547.5,12,9,4,34.2,0.33,SAD,6.41
U047,2025-07-08,0.111,0.06,0.05,0.083,212.8,2024.1,508.6,16.85,0.97,2395.1,18.9,121.5,11,6,3,8.7,0.27,DIS,5.91
U047,2025-07-09,0.297,0.017,0.046,0.249,773.9,547.7,229.6,2.22,1.67,1235.2,94.3,230.3,8,5,3,20.9,0.38,HAP,3.54
U047,2025-07-10,0.086,0.014,0.099,0.149,203.6,2306.5,700.6,15.89,0.9,4357.3,74.3,109.0,3,2,1,27.2,0.33,DIS,5.8
U047,2025-07-11,0.175,0.069,0.036,0.173,929.7,728.2,295.3,3.66,1.73,3013.5,19.5,280.0,19,13,1,14.0,0.05,HAP,3.74
U047,2025-07-12,0.205,0.022,0.037,0.27,122.6,1648.6,296.8,16.16,1.35,4733.9,103.3,552.3,3,8,1,138.1,0.33,ANG,2.92
U047,2025-07-13,0.226,0.095,0.042,0.153,374.3,2468.4,498.6,12.24,0.45,2958.1,70.2,482.0,3,14,1,120.5,0.33,DIS,5.65
U047,2025-07-14,0.19,0.133,0.061,0.184,1079.7,2241.3,187.7,3.86,1.37,794.8,111.4,450.4,6,5,0,75.1,0.0,DIS,5.6
U047,2025-07-15,0.052,0.134,0.033,0.062,890.4,2404.4,263.7,9.47,0.54,1020.2,110.8,347.8,11,10,0,31.6,0.0,ANG,2.85
U047,2025-07-16,0.132,0.102,0.092,0.051,180.3,1053.7,362.5,13.64,0.94,4947.6,111.3,537.1,14,1,1,35.8,0.07,ANG,1.72
U047,2025-07-17,0.179,0.04,0.034,0.111,1003.2,532.3,315.2,12.68,0.51,3682.7,18.6,302.7,2,9,1,100.9,0.5,FEA,4.78
U047,2025-07-18,0.072,0.131,0.091,0.22,642.3,714.4,443.7,8.54,0.24,436.5,23.3,140.8,12,14,1,10.8,0.08,ANG,1.95
U047,2025-07-19,0.138,0.134,0.019,0.08,1031.5,1401.1,499.7,17.99,0.58,3578.1,118.6,512.3,16,11,2,28.5,0.12,HAP,3.78
U047,2025-07-21,0.058,0.038,0.069,0.078,760.8,2045.1,475.0,10.39,1.17,2178.4,63.6,211.0,3,1,1,52.8,0.33,ANG,2.42
U047,2025-07-22,0.07,0.113,0.092,0.153,850.0,630.3,540.6,10.12,1.07,1674.6,36.2,89.0,16,0,2,4.9,0.12,ANG,2.13
